round_0,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8
1,"(1, 99.87)","(1, 99.9)","(0, 59.05)","(1, 99.44)","(1, 84.43)","(1, 99.98)","(1, 100.0)","(1, 99.61)"
0,,,,,,,,
1,"(1, 99.98)","(1, 99.97)","(0, 91.48)","(1, 99.99)","(1, 99.55)","(1, 99.97)","(1, 100.0)","(1, 99.7)"
1,"(1, 96.94)","(1, 83.36)","(1, 83.38)","(1, 52.88)","(0, 96.09)","(1, 98.72)","(1, 99.95)","(1, 89.41)"
1,"(1, 99.92)","(1, 100.0)","(1, 99.99)","(1, 99.99)","(1, 99.98)","(1, 100.0)","(1, 100.0)","(1, 99.72)"
1,"(1, 99.87)","(1, 90.5)","(1, 89.44)","(1, 58.31)","(0, 87.8)","(1, 84.88)","(1, 99.76)","(1, 94.75)"
0,,,,,,,,
1,"(1, 93.99)","(1, 97.06)","(0, 99.47)","(1, 85.19)","(0, 99.97)","(1, 56.2)","(1, 49.99)","(0, 73.07)"
1,"(1, 99.45)","(1, 99.21)","(1, 87.8)","(0, 77.53)","(1, 99.2)","(1, 100.0)","(1, 100.0)","(1, 99.98)"
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
1,"(1, 98.95)","(1, 99.38)","(0, 65.57)","(1, 99.95)","(0, 98.81)","(1, 96.25)","(1, 99.31)","(1, 49.88)"
1,"(1, 99.99)","(1, 99.95)","(1, 99.99)","(1, 100.0)","(1, 99.97)","(1, 99.9)","(1, 100.0)","(1, 99.98)"
1,"(1, 99.79)","(1, 99.82)","(1, 99.95)","(1, 99.95)","(1, 99.83)","(1, 99.93)","(1, 99.99)","(1, 99.82)"
1,"(1, 98.46)","(1, 94.6)","(1, 83.77)","(0, 86.92)","(1, 87.11)","(0, 35.3)","(1, 56.36)","(0, 96.49)"
0,,,,,,,,
0,,,,,,,,
1,"(0, 87.79)","(1, 71.71)","(1, 48.33)","(0, 55.83)","(0, 45.37)","(0, 89.81)","(0, 45.97)","(1, 63.97)"
0,,,,,,,,
1,"(1, 99.9)","(1, 99.94)","(1, 99.97)","(1, 99.61)","(1, 87.2)","(1, 99.9)","(1, 100.0)","(1, 99.92)"
1,"(0, 99.75)","(0, 93.61)","(1, 56.2)","(0, 56.2)","(0, 99.9)","(0, 85.22)","(0, 99.79)","(0, 58.53)"
1,"(0, 99.94)","(0, 99.93)","(0, 86.61)","(1, 99.73)","(0, 61.19)","(1, 90.46)","(1, 99.34)","(0, 38.9)"
0,,,,,,,,
0,,,,,,,,
1,"(1, 99.96)","(1, 97.39)","(1, 95.23)","(1, 67.89)","(0, 90.42)","(0, 99.99)","(0, 99.99)","(0, 99.95)"
1,"(1, 99.86)","(1, 99.9)","(1, 99.1)","(1, 62.19)","(0, 64.07)","(1, 99.99)","(1, 99.94)","(1, 99.71)"
0,,,,,,,,
1,"(0, 93.23)","(0, 97.87)","(1, 79.8)","(0, 93.24)","(1, 99.73)","(1, 99.85)","(1, 99.88)","(1, 73.02)"
1,"(1, 99.96)","(1, 99.94)","(1, 99.99)","(1, 99.99)","(1, 99.43)","(1, 99.99)","(1, 100.0)","(1, 99.74)"
1,"(1, 83.53)","(0, 73.08)","(1, 95.79)","(0, 59.26)","(1, 99.78)","(1, 99.99)","(1, 100.0)","(1, 99.98)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(0, 99.99)","(0, 99.93)","(0, 99.99)","(0, 99.94)","(0, 98.76)","(0, 99.4)","(0, 99.98)","(0, 99.9)"
1,"(1, 99.99)","(1, 100.0)","(1, 99.99)","(1, 99.98)","(1, 99.64)","(1, 99.99)","(1, 100.0)","(1, 99.99)"
1,"(1, 99.99)","(1, 99.99)","(1, 100.0)","(1, 100.0)","(1, 99.76)","(1, 99.96)","(1, 99.99)","(1, 99.1)"
0,,,,,,,,
1,"(1, 62.2)","(0, 85.03)","(1, 89.27)","(1, 46.71)","(0, 72.98)","(0, 65.12)","(0, 90.46)","(1, 81.75)"
0,,,,,,,,
0,,,,,,,,
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.99)"
1,"(1, 99.98)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.98)","(1, 99.98)","(1, 100.0)","(1, 99.98)"
1,"(1, 99.98)","(1, 99.79)","(1, 85.19)","(1, 79.81)","(1, 91.21)","(1, 99.86)","(1, 99.97)","(1, 99.65)"
1,"(1, 99.97)","(1, 99.98)","(1, 99.97)","(1, 99.98)","(1, 99.17)","(1, 99.96)","(1, 100.0)","(1, 99.83)"
