round_0,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_1_ans,round_1_conf,round_2_ans,round_2_conf,round_3_ans,round_3_conf,round_4_ans,round_4_conf,round_5_ans,round_5_conf,round_6_ans,round_6_conf,round_7_ans,round_7_conf,round_8_ans,round_8_conf
1,"(1, np.float64(100.0))","(1, np.float64(99.82))","(1, np.float64(99.63))","(1, np.float64(99.77))","(1, np.float64(96.41))","(1, np.float64(99.88))","(1, np.float64(99.77))","(1, np.float64(99.81))",1.0,100.0,1.0,99.82,1.0,99.63,1.0,99.77,1.0,96.41,1.0,99.88,1.0,99.77,1.0,99.81
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99,1.0,99.99,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(83.96))","(1, np.float64(82.46))","(1, np.float64(87.85))","(1, np.float64(79.85))","(1, np.float64(84.03))","(1, np.float64(80.24))",1.0,100.0,1.0,100.0,1.0,83.96,1.0,82.46,1.0,87.85,1.0,79.85,1.0,84.03,1.0,80.24
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(99.96))","(1, np.float64(99.96))","(1, np.float64(73.95))","(1, np.float64(72.0))","(1, np.float64(84.79))","(1, np.float64(86.82))","(1, np.float64(76.57))","(1, np.float64(68.55))",1.0,99.96,1.0,99.96,1.0,73.95,1.0,72.0,1.0,84.79,1.0,86.82,1.0,76.57,1.0,68.55
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(0, np.float64(95.94))","(0, np.float64(92.71))","(1, np.float64(98.62))","(0, np.float64(98.38))","(0, np.float64(95.26))","(0, np.float64(98.18))","(0, np.float64(99.83))","(0, np.float64(91.66))",0.0,95.94,0.0,92.71,1.0,98.62,0.0,98.38,0.0,95.26,0.0,98.18,0.0,99.83,0.0,91.66
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.81))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.81,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(99.7))","(1, np.float64(99.74))","(1, np.float64(99.82))","(1, np.float64(99.59))","(1, np.float64(98.99))","(1, np.float64(99.96))","(1, np.float64(99.99))","(1, np.float64(99.94))",1.0,99.7,1.0,99.74,1.0,99.82,1.0,99.59,1.0,98.99,1.0,99.96,1.0,99.99,1.0,99.94
1,"(1, np.float64(99.52))","(1, np.float64(99.23))","(0, np.float64(97.33))","(1, np.float64(98.73))","(0, np.float64(91.85))","(1, np.float64(99.12))","(0, np.float64(95.12))","(1, np.float64(97.46))",1.0,99.52,1.0,99.23,0.0,97.33,1.0,98.73,0.0,91.85,1.0,99.12,0.0,95.12,1.0,97.46
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(99.91))","(1, np.float64(99.89))","(1, np.float64(99.71))","(1, np.float64(98.17))","(0, np.float64(95.54))","(1, np.float64(98.82))","(1, np.float64(99.98))","(1, np.float64(99.93))",1.0,99.91,1.0,99.89,1.0,99.71,1.0,98.17,0.0,95.54,1.0,98.82,1.0,99.98,1.0,99.93
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99
1,"(1, np.float64(99.87))","(1, np.float64(99.84))","(1, np.float64(99.66))","(1, np.float64(99.45))","(1, np.float64(99.45))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))",1.0,99.87,1.0,99.84,1.0,99.66,1.0,99.45,1.0,99.45,1.0,100.0,1.0,100.0,1.0,99.99
1,"(1, np.float64(96.41))","(1, np.float64(99.82))","(1, np.float64(99.43))","(0, np.float64(96.45))","(1, np.float64(99.96))","(1, np.float64(98.87))","(1, np.float64(99.99))","(1, np.float64(99.94))",1.0,96.41,1.0,99.82,1.0,99.43,0.0,96.45,1.0,99.96,1.0,98.87,1.0,99.99,1.0,99.94
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(0, np.float64(94.71))","(0, np.float64(97.41))","(1, np.float64(99.37))","(0, np.float64(98.2))","(1, np.float64(98.84))","(0, np.float64(95.07))","(1, np.float64(99.86))","(1, np.float64(97.79))",0.0,94.71,0.0,97.41,1.0,99.37,0.0,98.2,1.0,98.84,0.0,95.07,1.0,99.86,1.0,97.79
1,"(1, np.float64(100.0))","(1, np.float64(85.37))","(1, np.float64(78.59))","(1, np.float64(81.84))","(1, np.float64(84.15))","(1, np.float64(84.45))","(1, np.float64(85.26))","(1, np.float64(81.62))",1.0,100.0,1.0,85.37,1.0,78.59,1.0,81.84,1.0,84.15,1.0,84.45,1.0,85.26,1.0,81.62
1,"(1, np.float64(99.96))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.36))","(1, np.float64(96.17))","(0, np.float64(96.54))","(1, np.float64(96.18))","(1, np.float64(99.81))",1.0,99.96,1.0,99.99,1.0,99.99,1.0,99.36,1.0,96.17,0.0,96.54,1.0,96.18,1.0,99.81
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(98.14))","(1, np.float64(99.81))","(1, np.float64(97.14))","(0, np.float64(99.11))","(1, np.float64(98.51))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.06))",1.0,98.14,1.0,99.81,1.0,97.14,0.0,99.11,1.0,98.51,1.0,100.0,1.0,100.0,1.0,99.06
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(98.41))","(1, np.float64(99.47))","(1, np.float64(98.8))","(1, np.float64(98.84))","(1, np.float64(94.65))","(1, np.float64(93.59))","(1, np.float64(76.32))","(1, np.float64(74.95))",1.0,98.41,1.0,99.47,1.0,98.8,1.0,98.84,1.0,94.65,1.0,93.59,1.0,76.32,1.0,74.95
1,"(1, np.float64(94.52))","(0, np.float64(96.95))","(1, np.float64(98.55))","(0, np.float64(98.4))","(0, np.float64(99.58))","(0, np.float64(99.86))","(0, np.float64(99.96))","(0, np.float64(99.74))",1.0,94.52,0.0,96.95,1.0,98.55,0.0,98.4,0.0,99.58,0.0,99.86,0.0,99.96,0.0,99.74
1,"(0, np.float64(96.92))","(0, np.float64(95.35))","(1, np.float64(99.32))","(0, np.float64(94.87))","(1, np.float64(99.63))","(1, np.float64(95.67))","(1, np.float64(98.77))","(1, np.float64(98.45))",0.0,96.92,0.0,95.35,1.0,99.32,0.0,94.87,1.0,99.63,1.0,95.67,1.0,98.77,1.0,98.45
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(77.82))","(1, np.float64(75.12))","(1, np.float64(78.31))","(1, np.float64(81.63))","(1, np.float64(74.74))","(1, np.float64(80.61))","(1, np.float64(80.14))",1.0,100.0,1.0,77.82,1.0,75.12,1.0,78.31,1.0,81.63,1.0,74.74,1.0,80.61,1.0,80.14
1,"(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(99.86))","(1, np.float64(99.99))","(1, np.float64(99.23))","(1, np.float64(99.03))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,99.99,1.0,99.86,1.0,99.99,1.0,99.23,1.0,99.03,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(99.93))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(99.76))","(1, np.float64(99.97))","(1, np.float64(100.0))","(1, np.float64(99.37))",1.0,100.0,1.0,99.93,1.0,99.99,1.0,100.0,1.0,99.76,1.0,99.97,1.0,100.0,1.0,99.37
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.92))","(1, np.float64(99.8))","(1, np.float64(98.59))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(99.94))",1.0,99.99,1.0,99.99,1.0,99.92,1.0,99.8,1.0,98.59,1.0,99.99,1.0,100.0,1.0,99.94
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.98))","(1, np.float64(99.83))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(79.77))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.98,1.0,99.83,1.0,100.0,1.0,100.0,1.0,79.77
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99,1.0,100.0,1.0,99.99,1.0,100.0
1,"(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.82))","(1, np.float64(99.89))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,99.99,1.0,99.99,1.0,99.99,1.0,99.82,1.0,99.89,1.0,100.0,1.0,100.0,1.0,100.0
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99,1.0,100.0,1.0,100.0
1,"(1, np.float64(99.98))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.76))","(1, np.float64(99.03))","(1, np.float64(99.7))","(1, np.float64(99.86))","(1, np.float64(99.97))",1.0,99.98,1.0,99.99,1.0,99.99,1.0,99.76,1.0,99.03,1.0,99.7,1.0,99.86,1.0,99.97
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.97))","(1, np.float64(99.9))","(1, np.float64(99.8))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(99.85))",1.0,100.0,1.0,100.0,1.0,99.97,1.0,99.9,1.0,99.8,1.0,100.0,1.0,99.99,1.0,99.85
1,"(1, np.float64(99.71))","(1, np.float64(97.82))","(1, np.float64(94.73))","(1, np.float64(91.94))","(0, np.float64(93.53))","(1, np.float64(98.7))","(1, np.float64(99.99))","(1, np.float64(99.42))",1.0,99.71,1.0,97.82,1.0,94.73,1.0,91.94,0.0,93.53,1.0,98.7,1.0,99.99,1.0,99.42
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(99.97))","(1, np.float64(99.98))","(1, np.float64(99.96))","(1, np.float64(99.9))","(1, np.float64(99.98))","(1, np.float64(99.99))","(1, np.float64(99.99))",1.0,100.0,1.0,99.97,1.0,99.98,1.0,99.96,1.0,99.9,1.0,99.98,1.0,99.99,1.0,99.99
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.9))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))",1.0,100.0,1.0,100.0,1.0,99.9,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99
1,"(1, np.float64(99.81))","(1, np.float64(99.98))","(1, np.float64(99.88))","(1, np.float64(99.88))","(1, np.float64(77.36))","(1, np.float64(77.3))","(1, np.float64(79.75))","(1, np.float64(70.36))",1.0,99.81,1.0,99.98,1.0,99.88,1.0,99.88,1.0,77.36,1.0,77.3,1.0,79.75,1.0,70.36
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.97))","(1, np.float64(99.73))","(1, np.float64(99.86))","(1, np.float64(99.35))","(1, np.float64(100.0))","(1, np.float64(99.63))",1.0,100.0,1.0,100.0,1.0,99.97,1.0,99.73,1.0,99.86,1.0,99.35,1.0,100.0,1.0,99.63
1,"(0, np.float64(96.49))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(99.86))","(1, np.float64(98.08))","(1, np.float64(99.96))","(1, np.float64(100.0))","(1, np.float64(99.84))",0.0,96.49,1.0,100.0,1.0,99.99,1.0,99.86,1.0,98.08,1.0,99.96,1.0,100.0,1.0,99.84
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.96))","(1, np.float64(99.96))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.96,1.0,99.96,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(99.52))","(1, np.float64(95.53))","(0, np.float64(95.18))","(0, np.float64(97.2))","(1, np.float64(99.97))","(1, np.float64(98.57))","(1, np.float64(99.92))","(1, np.float64(99.7))",1.0,99.52,1.0,95.53,0.0,95.18,0.0,97.2,1.0,99.97,1.0,98.57,1.0,99.92,1.0,99.7
1,"(1, np.float64(100.0))","(1, np.float64(99.95))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.59))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,99.95,1.0,99.99,1.0,100.0,1.0,100.0,1.0,99.59,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(97.97))","(1, np.float64(99.9))","(1, np.float64(99.91))","(1, np.float64(99.36))","(1, np.float64(98.66))","(1, np.float64(98.96))","(1, np.float64(97.44))",1.0,100.0,1.0,97.97,1.0,99.9,1.0,99.91,1.0,99.36,1.0,98.66,1.0,98.96,1.0,97.44
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(99.97))","(1, np.float64(99.53))","(1, np.float64(98.39))","(1, np.float64(99.99))","(1, np.float64(99.55))",1.0,100.0,1.0,99.99,1.0,100.0,1.0,99.97,1.0,99.53,1.0,98.39,1.0,99.99,1.0,99.55
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.97))","(1, np.float64(99.87))","(1, np.float64(99.71))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.97,1.0,99.87,1.0,99.71,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(78.47))","(1, np.float64(82.43))","(1, np.float64(80.72))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,78.47,1.0,82.43,1.0,80.72
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(77.3))","(1, np.float64(74.8))","(1, np.float64(77.9))","(1, np.float64(84.27))","(1, np.float64(79.07))","(1, np.float64(84.24))",1.0,100.0,1.0,100.0,1.0,77.3,1.0,74.8,1.0,77.9,1.0,84.27,1.0,79.07,1.0,84.24
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(0, np.float64(99.11))","(0, np.float64(96.15))","(0, np.float64(93.66))","(1, np.float64(99.71))","(0, np.float64(94.65))","(0, np.float64(96.17))","(0, np.float64(98.45))","(0, np.float64(96.56))",0.0,99.11,0.0,96.15,0.0,93.66,1.0,99.71,0.0,94.65,0.0,96.17,0.0,98.45,0.0,96.56
1,"(1, np.float64(99.95))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.98))","(1, np.float64(99.98))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,99.95,1.0,99.99,1.0,99.99,1.0,99.98,1.0,99.98,1.0,99.99,1.0,100.0,1.0,100.0
1,"(1, np.float64(96.92))","(1, np.float64(99.31))","(0, np.float64(98.43))","(1, np.float64(99.97))","(1, np.float64(95.79))","(1, np.float64(93.21))","(1, np.float64(99.88))","(1, np.float64(98.02))",1.0,96.92,1.0,99.31,0.0,98.43,1.0,99.97,1.0,95.79,1.0,93.21,1.0,99.88,1.0,98.02
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(99.98))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,99.99,1.0,100.0,1.0,100.0,1.0,99.99,1.0,99.98,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(99.98))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(99.98))","(1, np.float64(99.99))","(1, np.float64(99.99))",1.0,100.0,1.0,99.98,1.0,100.0,1.0,100.0,1.0,99.99,1.0,99.98,1.0,99.99,1.0,99.99
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(99.67))","(1, np.float64(99.93))","(1, np.float64(99.69))","(1, np.float64(97.73))","(1, np.float64(95.96))","(1, np.float64(96.02))","(1, np.float64(99.91))","(1, np.float64(99.63))",1.0,99.67,1.0,99.93,1.0,99.69,1.0,97.73,1.0,95.96,1.0,96.02,1.0,99.91,1.0,99.63
1,"(0, np.float64(94.94))","(1, np.float64(98.62))","(0, np.float64(98.35))","(0, np.float64(94.12))","(1, np.float64(97.75))","(1, np.float64(98.84))","(1, np.float64(99.96))","(1, np.float64(98.94))",0.0,94.94,1.0,98.62,0.0,98.35,0.0,94.12,1.0,97.75,1.0,98.84,1.0,99.96,1.0,98.94
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(83.49))","(1, np.float64(77.15))","(1, np.float64(79.48))","(1, np.float64(87.0))","(1, np.float64(81.13))","(1, np.float64(82.04))",1.0,100.0,1.0,100.0,1.0,83.49,1.0,77.15,1.0,79.48,1.0,87.0,1.0,81.13,1.0,82.04
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(99.99))","(1, np.float64(75.84))","(1, np.float64(78.01))","(1, np.float64(76.54))","(1, np.float64(77.71))","(1, np.float64(70.82))","(1, np.float64(79.53))","(1, np.float64(85.6))",1.0,99.99,1.0,75.84,1.0,78.01,1.0,76.54,1.0,77.71,1.0,70.82,1.0,79.53,1.0,85.6
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(0, np.float64(99.8))","(1, np.float64(99.8))","(1, np.float64(96.58))","(0, np.float64(99.23))","(1, np.float64(99.92))","(1, np.float64(99.93))","(1, np.float64(99.99))","(1, np.float64(99.77))",0.0,99.8,1.0,99.8,1.0,96.58,0.0,99.23,1.0,99.92,1.0,99.93,1.0,99.99,1.0,99.77
1,"(0, np.float64(99.19))","(1, np.float64(99.22))","(1, np.float64(97.24))","(0, np.float64(99.73))","(1, np.float64(99.46))","(1, np.float64(99.81))","(1, np.float64(99.95))","(1, np.float64(99.71))",0.0,99.19,1.0,99.22,1.0,97.24,0.0,99.73,1.0,99.46,1.0,99.81,1.0,99.95,1.0,99.71
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(73.46))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,73.46
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(99.5))","(1, np.float64(99.69))","(1, np.float64(99.88))","(1, np.float64(81.41))","(1, np.float64(85.81))","(1, np.float64(87.63))","(1, np.float64(87.45))",1.0,100.0,1.0,99.5,1.0,99.69,1.0,99.88,1.0,81.41,1.0,85.81,1.0,87.63,1.0,87.45
1,"(1, np.float64(100.0))","(1, np.float64(99.83))","(1, np.float64(99.44))","(1, np.float64(99.99))","(1, np.float64(99.92))","(1, np.float64(99.79))","(1, np.float64(99.83))","(1, np.float64(99.56))",1.0,100.0,1.0,99.83,1.0,99.44,1.0,99.99,1.0,99.92,1.0,99.79,1.0,99.83,1.0,99.56
